player_id,player_url,fifa_version,fifa_update,fifa_update_date,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,league_id,league_name,league_level,club_team_id,club_name,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,value_M,wage_K,avg_skill,position_group,growth_potential
266872,/player/266872/federico-gatti/230009,23,9,2023-01-13,F. Gatti,Federico Gatti,CB,75,81,8000000.0,59000.0,24,1998-06-24,190,80,31.0,Serie A,1.0,45.0,Juventus,SUB,15.0,,2022-01-31,2026.0,27,Italy,,,,Right,3,2,1,Medium/High,Lean (185+),No,15200000.0,,,66.0,35.0,50.0,56.0,77.0,76.0,34,30,79,63,32,55,34,36,61,55,63,69,51,72,51,54,83,67,79,29,76,76,27,40,43,76,76,79,76,6,11,11,11,6,,52+2,52+2,52+2,49,50,50,50,49,51+2,51+2,51+2,52+2,56+2,56+2,56+2,52+2,65+2,69+2,69+2,69+2,65+2,68+2,75+2,75+2,75+2,68+2,16+2,https://cdn.sofifa.net/players/266/872/23_120.png,8.0,59.0,60.0,Defender,6
270086,/player/270086/antonio-joao-tavares-silva/230009,23,9,2023-01-13,António Silva,António João Tavares Silva,CB,75,87,12000000.0,3000.0,18,2003-10-31,187,80,308.0,Liga Portugal,1.0,234.0,Benfica,RCB,66.0,,2022-04-02,2027.0,38,Portugal,,,,Right,2,2,1,Low/Medium,Normal (185+),No,26400000.0,,Long Passer (AI),79.0,31.0,62.0,68.0,76.0,78.0,45,28,74,74,29,69,31,26,73,73,77,81,48,78,52,45,67,83,82,22,63,80,25,67,40,77,74,78,73,12,10,8,6,8,,55+2,55+2,55+2,59,58,58,58,59,62+2,62+2,62+2,64+2,68+2,68+2,68+2,64+2,73+2,75+2,75+2,75+2,73+2,74+2,75+2,75+2,75+2,74+2,17+2,https://cdn.sofifa.net/players/270/086/23_120.png,12.0,3.0,65.7,Defender,12
152554,/player/152554/gael-clichy/230009,23,9,2023-01-13,G. Clichy,Gaël Dimitri Clichy,LB,74,74,925000.0,11000.0,36,1985-07-26,176,65,189.0,Super League,1.0,324.0,Servette,LB,3.0,,2020-12-02,2023.0,18,France,,,,Left,4,3,3,Low/High,Lean (170-185),Yes,1300000.0,,Long Throw-in,72.0,43.0,69.0,73.0,74.0,64.0,73,34,64,75,59,74,63,38,72,72,71,73,74,66,74,52,64,69,65,43,54,74,68,59,45,73,79,72,70,10,11,9,11,6,,60+3,60+3,60+3,66,64,64,64,66,66+3,66+3,66+3,69+3,68+3,68+3,68+3,69+3,72+2,71+3,71+3,71+3,72+2,72+2,70+3,70+3,70+3,72+2,16+3,https://cdn.sofifa.net/players/152/554/23_120.png,0.92,11.0,65.8,Defender,0
158144,/player/158144/salvador-sevilla-lopez/230009,23,9,2023-01-13,Salva Sevilla,Salvador Sevilla López,"CDM, CM",74,74,825000.0,8000.0,38,1984-03-18,180,71,54.0,La Liga 2,2.0,463.0,Deportivo Alavés,LDM,8.0,,2022-07-01,2023.0,45,Spain,,,,Right,3,3,2,Medium/Medium,Normal (170-185),No,1300000.0,,,37.0,71.0,79.0,70.0,70.0,63.0,75,67,53,80,56,73,80,82,79,77,41,34,42,72,62,80,32,59,64,78,73,68,64,80,74,72,70,76,73,14,14,9,13,10,,66+2,66+2,66+2,68,69,69,69,68,72+2,72+2,72+2,69+2,75-1,75-1,75-1,69+2,69+2,73+1,73+1,73+1,69+2,67+2,68+2,68+2,68+2,67+2,19+2,https://cdn.sofifa.net/players/158/144/23_120.png,0.82,8.0,65.0,Midfielder,0
160128,/player/160128/cesar-despredal/230009,23,9,2023-01-13,C. Despredal,Cesar Despredal,"RM, LM",74,74,2000000.0,4000.0,34,1988-02-29,181,74,336.0,Liga BetPlay,1.0,101099.0,América de Cali,RM,7.0,,2023-01-11,2027.0,56,Colombia,,,,Right,4,3,1,Medium/Medium,Normal (170-185),No,2800000.0,,Technical Dribbler (AI),76.0,61.0,72.0,74.0,35.0,62.0,74,61,51,72,55,77,83,75,61,71,81,71,72,77,70,57,55,66,67,62,45,45,76,77,71,66,41,21,22,8,14,9,9,12,,67+2,67+2,67+2,73,72,72,72,73,73+1,73+1,73+1,73+1,67+2,67+2,67+2,73+1,57+2,54+2,54+2,54+2,57+2,53+2,46+2,46+2,46+2,53+2,18+2,https://cdn.sofifa.net/players/160/128/23_120.png,2.0,4.0,63.3,Midfielder,0
162280,/player/162280/adrian-mierzejewski/230009,23,9,2023-01-13,A. Mierzejewski,Adrian Mierzejewski,"CM, CAM, ST",74,74,1700000.0,9000.0,35,1986-11-06,176,73,2012.0,Super League,1.0,111779.0,Henan Jianye,ST,10.0,,2022-04-26,2022.0,37,Poland,,,,Left,4,4,2,Medium/Medium,Lean (170-185),No,2600000.0,,"Flair, Long Shot Taker (AI), Outside Foot Shot",72.0,72.0,75.0,78.0,48.0,69.0,69,71,53,79,71,80,76,77,75,77,74,71,74,71,81,76,68,78,65,74,67,58,74,75,64,73,48,44,36,9,12,13,15,12,,72+2,72+2,72+2,75-1,75-1,75-1,75-1,75-1,76-2,76-2,76-2,75-1,74,74,74,75-1,64+2,64+2,64+2,64+2,64+2,61+2,56+2,56+2,56+2,61+2,19+2,https://cdn.sofifa.net/players/162/280/23_120.png,1.7,9.0,69.0,Midfielder,0
164878,/player/164878/lior-refaelov/230009,23,9,2023-01-13,L. Refaelov,Lior Refaelov,"LM, CAM, CF",74,74,1400000.0,15000.0,36,1986-04-26,175,70,4.0,Jupiler Pro League,1.0,229.0,Anderlecht,CAM,11.0,,2021-07-01,2023.0,26,Israel,,,,Right,4,4,2,High/High,Lean (170-185),No,2100000.0,,"Solid Player, Flair, Long Shot Taker (AI), Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",60.0,76.0,75.0,75.0,49.0,59.0,75,77,48,75,74,75,81,78,70,77,65,55,70,69,70,75,62,61,56,72,61,45,82,77,78,80,45,56,51,10,8,9,16,9,,71+2,71+2,71+2,74,74,74,74,74,74,74,74,73+1,71+2,71+2,71+2,73+1,62+2,62+2,62+2,62+2,62+2,59+2,55+2,55+2,55+2,59+2,17+2,https://cdn.sofifa.net/players/164/878/23_120.png,1.4,15.0,65.7,Midfielder,0
165109,/player/165109/stefan-radu/230009,23,9,2023-01-13,Ș. Radu,Ştefan Daniel Radu,CB,74,74,1100000.0,24000.0,35,1986-10-22,183,79,31.0,Serie A,1.0,46.0,Lazio,SUB,26.0,,2008-01-01,2023.0,39,Romania,,,,Left,3,3,2,Medium/Medium,Normal (170-185),No,1900000.0,,"Leadership, Early Crosser",55.0,64.0,65.0,68.0,77.0,69.0,67,55,70,70,51,66,45,50,67,69,54,55,67,76,67,79,62,63,70,74,75,81,55,60,57,76,77,78,76,9,12,12,6,13,,65+2,65+2,65+2,64,64,64,64,64,65+2,65+2,65+2,64+2,68+2,68+2,68+2,64+2,71+2,73+1,73+1,73+1,71+2,71+2,74,74,74,71+2,17+2,https://cdn.sofifa.net/players/165/109/23_120.png,1.1,24.0,66.3,Defender,0
166074,/player/166074/tiago-manuel-dias-correia/230009,23,9,2023-01-13,Bebé,Tiago Manuel Dias Correia,"RM, LM",74,74,3500000.0,18000.0,31,1990-07-12,190,83,53.0,La Liga,1.0,480.0,Rayo Vallecano,SUB,10.0,,2018-08-31,2025.0,104,Cape Verde Islands,,,,Right,4,3,1,Medium/Low,Normal (185+),Yes,7400000.0,#Strength,"Power Free-Kick, Long Shot Taker (AI), Speed Dribbler (AI)",82.0,77.0,71.0,72.0,41.0,83.0,69,74,57,74,69,77,67,77,68,69,73,89,68,65,60,89,74,75,92,79,75,33,72,71,65,71,62,28,20,15,7,8,7,11,,74,74,74,73,74,74,74,73,73+1,73+1,73+1,73+1,67+2,67+2,67+2,73+1,58+2,58+2,58+2,58+2,58+2,54+2,54+2,54+2,54+2,54+2,16+2,https://cdn.sofifa.net/players/166/074/23_120.png,3.5,18.0,71.0,Midfielder,0
168621,/player/168621/jose-carlos-goncalves-rodrigues/230009,23,9,2023-01-13,Zeca,José Carlos Gonçalves Rodrigues,"CDM, CM",74,74,2100000.0,19000.0,33,1988-08-31,182,67,1.0,Superliga,1.0,819.0,København,RES,10.0,,2017-08-28,2023.0,22,Greece,,,,Right,3,3,1,Medium/High,Lean (170-185),No,2700000.0,,"Injury Prone, Dives Into Tackles (AI), Leadership, Outside Foot Shot, Team Player",72.0,59.0,68.0,69.0,72.0,71.0,62,56,58,73,62,67,66,57,73,70,71,73,72,72,72,67,69,85,62,59,78,76,64,64,55,76,72,74,72,10,10,9,13,6,,65+2,65+2,65+2,67,67,67,67,67,68+2,68+2,68+2,69+2,70+2,70+2,70+2,69+2,73+1,73+1,73+1,73+1,73+1,72+2,71+2,71+2,71+2,72+2,17+2,https://cdn.sofifa.net/players/168/621/23_120.png,2.1,19.0,68.5,Midfielder,0
169706,/player/169706/jack-cork/230009,23,9,2023-01-13,J. Cork,Jack Cork,"CDM, CM",74,74,2100000.0,34000.0,33,1989-06-25,184,75,14.0,Championship,2.0,1796.0,Burnley,LDM,4.0,,2017-07-11,2024.0,14,England,,,,Right,4,3,2,Medium/High,Normal (170-185),Yes,4000000.0,,,40.0,60.0,70.0,68.0,73.0,76.0,69,54,70,76,53,65,74,64,72,73,49,33,59,73,63,73,75,79,75,63,74,74,63,58,60,79,74,75,69,13,11,16,6,6,,64+2,64+2,64+2,63,64,64,64,63,65+2,65+2,65+2,65+2,70+2,70+2,70+2,65+2,70+2,73+1,73+1,73+1,70+2,69+2,73+1,73+1,73+1,69+2,16+2,https://cdn.sofifa.net/players/169/706/23_120.png,2.1,34.0,64.5,Midfielder,0
169792,/player/169792/jay-rodriguez/230009,23,9,2023-01-13,J. Rodriguez,Jay Rodriguez,"ST, LM",74,74,3400000.0,40000.0,32,1989-07-29,185,84,14.0,Championship,2.0,1796.0,Burnley,ST,9.0,,2019-07-09,2024.0,14,England,,,,Right,4,3,2,High/Medium,Lean (185+),Yes,6500000.0,,Long Shot Taker (AI),64.0,77.0,68.0,73.0,42.0,67.0,68,76,76,70,76,73,70,54,67,74,63,65,68,75,64,78,78,68,73,79,49,44,75,70,78,77,48,30,21,12,12,16,14,9,,74,74,74,72,73,73,73,72,72+2,72+2,72+2,71+2,68+2,68+2,68+2,71+2,57+2,57+2,57+2,57+2,57+2,54+2,52+2,52+2,52+2,54+2,19+2,https://cdn.sofifa.net/players/169/792/23_120.png,3.4,40.0,65.2,Forward,0
171972,/player/171972/james-mcarthur/230009,23,9,2023-01-13,J. McArthur,James McArthur,"CDM, CM",74,74,1400000.0,39000.0,34,1987-10-07,178,66,13.0,Premier League,1.0,1799.0,Crystal Palace,SUB,18.0,,2014-09-01,2023.0,42,Scotland,,,,Right,3,3,1,High/High,Normal (170-185),Yes,2700000.0,,,52.0,65.0,70.0,70.0,73.0,66.0,66,65,64,74,57,68,58,61,72,74,53,51,63,72,71,65,68,60,60,67,86,73,73,70,64,77,75,75,70,9,9,9,9,9,,67+2,67+2,67+2,67,68,68,68,67,70+2,70+2,70+2,68+2,71+2,71+2,71+2,68+2,69+2,73+1,73+1,73+1,69+2,68+2,71+2,71+2,71+2,68+2,16+2,https://cdn.sofifa.net/players/171/972/23_120.png,1.4,39.0,66.0,Midfielder,0
172143,/player/172143/lasse-schone/230009,23,9,2023-01-13,L. Schøne,Lasse Schøne,"CM, CDM",74,74,1300000.0,9000.0,36,1986-05-27,178,78,10.0,Eredivisie,1.0,1910.0,NEC,RCM,20.0,,2021-07-01,2024.0,13,Denmark,,,,Right,3,3,2,Low/Low,Normal (170-185),Yes,2000000.0,,"Leadership, Flair, Team Player",36.0,74.0,80.0,75.0,61.0,60.0,82,67,60,79,84,75,84,85,79,81,38,35,63,68,73,83,73,57,58,81,65,74,65,76,76,74,66,52,50,16,16,9,12,11,,68+2,68+2,68+2,70,70,70,70,70,72+2,72+2,72+2,70+2,74,74,74,70+2,65+2,69+2,69+2,69+2,65+2,62+2,63+2,63+2,63+2,62+2,19+2,https://cdn.sofifa.net/players/172/143/23_120.png,1.3,9.0,64.3,Midfielder,0
173909,/player/173909/kevin-prince-boateng/230009,23,9,2023-01-13,K. Boateng,Kevin-Prince Boateng,"CAM, CM, CDM",74,74,1700000.0,19000.0,35,1987-03-06,186,77,19.0,Bundesliga,1.0,166.0,Hertha BSC,SUB,27.0,,2021-07-01,2023.0,117,Ghana,,,,Right,4,4,3,Medium/Medium,Normal (185+),Yes,3100000.0,,"Leadership, Flair, Long Shot Taker (AI), Outside Foot Shot, Team Player",48.0,74.0,74.0,77.0,65.0,69.0,70,71,71,76,77,78,75,71,75,80,53,43,67,72,70,80,75,44,78,75,77,64,76,75,68,81,58,69,65,6,11,15,16,6,,73+1,73+1,73+1,72,73,73,73,72,74,74,74,70+3,73+1,73+1,73+1,70+3,65+3,70+3,70+3,70+3,65+3,64+3,69+3,69+3,69+3,64+3,17+3,https://cdn.sofifa.net/players/173/909/23_120.png,1.7,19.0,67.8,Midfielder,0
177633,/player/177633/angel-luis-rodriguez-diaz/230009,23,9,2023-01-13,Ángel,Ángel Luís Rodríguez Díaz,"ST, CAM",74,74,1800000.0,18000.0,35,1987-04-26,172,68,53.0,La Liga,1.0,453.0,Mallorca,SUB,22.0,,2021-07-02,2023.0,45,Spain,,,,Right,3,3,1,Medium/Medium,Lean (170-185),No,3800000.0,,Finesse Shot,69.0,75.0,62.0,74.0,34.0,65.0,56,76,70,72,77,74,62,57,49,75,69,69,71,75,75,76,75,51,68,72,72,26,77,62,69,70,42,23,20,6,13,8,14,11,,74,74,74,71,73,73,73,71,71+2,71+2,71+2,69+2,63+2,63+2,63+2,69+2,51+2,51+2,51+2,51+2,51+2,48+2,48+2,48+2,48+2,48+2,18+2,https://cdn.sofifa.net/players/177/633/23_120.png,1.8,18.0,63.2,Forward,0
178415,/player/178415/ruud-vormer/230009,23,9,2023-01-13,R. Vormer,Ruud Willem Vormer,CM,74,74,1900000.0,22000.0,34,1988-05-11,178,79,4.0,Jupiler Pro League,1.0,15005.0,Zulte-Waregem,RES,33.0,Club Brugge,,2023.0,34,Netherlands,,,,Right,4,3,2,High/High,Stocky (170-185),No,,,"Early Crosser, Long Shot Taker (AI)",50.0,74.0,77.0,70.0,72.0,75.0,77,71,69,77,75,67,77,82,76,74,55,45,64,71,70,77,67,80,73,75,78,72,74,74,75,75,72,74,72,9,16,10,7,7,,70+2,70+2,70+2,70,70,70,70,70,71+2,71+2,71+2,71+2,74,74,74,71+2,72+2,74,74,74,72+2,71+2,72+2,72+2,72+2,71+2,17+2,https://cdn.sofifa.net/players/178/415/23_120.png,1.9,22.0,69.7,Midfielder,0
178518,/player/178518/radja-nainggolan/230009,23,9,2023-01-13,R. Nainggolan,Radja Nainggolan,"CM, CAM, CDM",74,74,1900000.0,19000.0,34,1988-05-04,177,89,4.0,Jupiler Pro League,1.0,230.0,Antwerp,RES,4.0,,2022-08-14,2023.0,7,Belgium,,,,Right,3,3,3,Medium/Low,Unique,Yes,2900000.0,#Distance Shooter,"Dives Into Tackles (AI), Early Crosser, Long Shot Taker (AI), Outside Foot Shot",65.0,78.0,75.0,73.0,70.0,77.0,74,72,56,75,83,70,72,68,74,75,68,63,69,74,82,90,71,66,80,84,83,68,78,78,63,82,67,75,77,11,11,14,8,11,,74,74,74,73,74,74,74,73,74,74,74,73+1,74,74,74,73+1,72+2,73+1,73+1,73+1,72+2,71+3,72+2,72+2,72+2,71+3,17+3,https://cdn.sofifa.net/players/178/518/23_120.png,1.9,19.0,73.0,Midfielder,0
179847,/player/179847/federico-fazio/230009,23,9,2023-01-13,F. Fazio,Federico Julián Fazio,CB,74,74,1100000.0,15000.0,35,1987-03-17,195,85,31.0,Serie A,1.0,110373.0,Salernitana,LCB,17.0,,2022-01-29,2024.0,52,Argentina,,,,Right,3,2,3,Low/Medium,Normal (185+),Yes,2000000.0,#Aerial Threat,"Leadership, Power Header",34.0,40.0,54.0,54.0,75.0,72.0,44,41,85,64,35,44,40,37,60,75,33,34,31,70,33,58,43,52,83,26,76,73,32,48,26,76,72,78,73,8,9,12,11,14,,54+3,54+3,54+3,48,51,51,51,48,52+3,52+3,52+3,51+3,59+3,59+3,59+3,51+3,62+3,69+3,69+3,69+3,62+3,64+3,74,74,74,64+3,17+3,https://cdn.sofifa.net/players/179/847/23_120.png,1.1,15.0,54.8,Defender,0
181098,/player/181098/makoto-hasebe/230009,23,9,2023-01-13,M. Hasebe,長谷 部誠,"CB, CDM",74,74,750000.0,16000.0,38,1984-01-18,180,72,19.0,Bundesliga,1.0,1824.0,Eintracht Frankfurt,SUB,20.0,,2014-07-01,2023.0,163,Japan,,,,Right,3,3,2,Medium/Medium,Lean (170-185),Yes,1300000.0,,"Leadership, Long Passer (AI), Team Player",52.0,51.0,72.0,70.0,76.0,60.0,65,45,64,77,56,63,62,63,78,77,49,55,64,79,70,55,62,53,62,52,61,80,60,68,61,84,82,74,66,10,12,10,15,9,,61+2,61+2,61+2,64,64,64,64,64,67+2,67+2,67+2,66+2,71+2,71+2,71+2,66+2,70+2,74,74,74,70+2,70+2,72+2,72+2,72+2,70+2,19+2,https://cdn.sofifa.net/players/181/098/23_120.png,0.75,16.0,63.5,Defender,0
181318,/player/181318/albin-ekdal/230009,23,9,2023-01-13,A. Ekdal,Albin Ekdal,"CM, CDM",74,74,3300000.0,16000.0,32,1989-07-28,186,82,31.0,Serie A,1.0,110741.0,Spezia,CDM,8.0,,2022-07-13,2024.0,46,Sweden,1363.0,LCM,5.0,Right,3,3,2,Low/Medium,Lean (185+),Yes,5900000.0,,"Injury Prone, Playmaker (AI)",41.0,65.0,75.0,71.0,70.0,73.0,70,60,62,78,66,72,74,70,76,76,49,34,55,70,58,72,63,77,70,69,79,72,70,75,68,75,72,70,64,5,5,5,5,5,,66+2,66+2,66+2,67,68,68,68,67,70+2,70+2,70+2,69+2,74,74,74,69+2,69+2,74,74,74,69+2,67+2,69+2,69+2,69+2,67+2,12+2,https://cdn.sofifa.net/players/181/318/23_120.png,3.3,16.0,65.8,Midfielder,0
183353,/player/183353/victor-david-diaz-miguel/230009,23,9,2023-01-13,Víctor Díaz,Víctor David Díaz Miguel,"CB, RB",74,74,1400000.0,10000.0,34,1988-06-12,184,72,54.0,La Liga 2,2.0,110832.0,Granada,LCB,16.0,,2017-07-04,2023.0,45,Spain,,,,Right,3,2,1,Medium/High,Lean (170-185),No,2200000.0,,"Long Throw-in, Power Header, Team Player",70.0,56.0,68.0,65.0,75.0,75.0,77,56,75,72,35,62,65,51,55,71,69,70,61,73,52,67,90,80,72,54,73,74,62,65,42,64,72,77,76,10,12,5,9,8,,65+2,65+2,65+2,66,66,66,66,66,66+2,66+2,66+2,68+2,67+2,67+2,67+2,68+2,74,72+2,72+2,72+2,74,74,74,74,74,74,16+2,https://cdn.sofifa.net/players/183/353/23_120.png,1.4,10.0,68.2,Defender,0
183580,/player/183580/nils-petersen/230009,23,9,2023-01-13,N. Petersen,Nils Petersen,ST,74,74,2700000.0,26000.0,33,1988-12-06,188,84,19.0,Bundesliga,1.0,25.0,SC Freiburg,SUB,18.0,,2015-07-01,2025.0,21,Germany,,,,Right,4,3,2,Medium/High,Normal (185+),Yes,4600000.0,,"Team Player, Chip Shot (AI)",52.0,77.0,58.0,65.0,40.0,73.0,58,80,78,64,83,62,57,45,49,70,53,52,54,81,57,78,61,77,77,67,60,39,80,60,77,78,46,29,21,11,7,15,13,7,,74,74,74,66,70,70,70,66,66+2,66+2,66+2,65+2,63+2,63+2,63+2,65+2,53+2,54+2,54+2,54+2,53+2,51+2,51+2,51+2,51+2,51+2,18+2,https://cdn.sofifa.net/players/183/580/23_120.png,2.7,26.0,60.8,Forward,0
184111,/player/184111/christian-benteke/230009,23,9,2023-01-13,C. Benteke,Christian Benteke Liolo,ST,74,74,3600000.0,9000.0,31,1990-12-03,190,83,39.0,Major League Soccer,1.0,688.0,DC United,ST,20.0,,2022-08-04,2024.0,7,Belgium,,,,Right,2,2,2,Medium/Low,Normal (185+),Yes,5400000.0,#Strength,"Injury Prone, Power Header",50.0,74.0,62.0,68.0,32.0,74.0,58,74,85,66,73,65,62,64,51,77,50,50,59,76,43,81,87,55,87,68,62,29,77,69,71,71,28,25,18,14,5,12,8,5,,74,74,74,67,71,71,71,67,68+2,68+2,68+2,65+2,63+2,63+2,63+2,65+2,48+2,50+2,50+2,50+2,48+2,46+2,49+2,49+2,49+2,46+2,16+2,https://cdn.sofifa.net/players/184/111/23_120.png,3.6,9.0,60.0,Forward,0
184190,/player/184190/romain-thomas/230009,23,9,2023-01-13,R. Thomas,Romain Thomas,CB,74,74,1400000.0,7000.0,34,1988-06-12,193,84,17.0,Ligue 2,2.0,210.0,Caen,LCB,29.0,,2022-06-17,2025.0,18,France,,,,Left,3,2,2,Medium/High,Lean (185+),No,2500000.0,,"Long Passer (AI), Power Header, Team Player",32.0,37.0,53.0,46.0,75.0,71.0,42,30,78,68,18,31,39,34,68,64,33,32,38,70,41,64,69,46,82,28,75,73,28,37,50,71,75,76,73,13,7,11,14,10,,49+2,49+2,49+2,43,45,45,45,43,47+2,47+2,47+2,46+2,56+2,56+2,56+2,46+2,60+2,69+2,69+2,69+2,60+2,63+2,74,74,74,63+2,17+2,https://cdn.sofifa.net/players/184/190/23_120.png,1.4,7.0,52.3,Defender,0
184575,/player/184575/romain-alessandrini/230009,23,9,2023-01-13,R. Alessandrini,Romain Alessandrini,"ST, RM, LM",74,74,2700000.0,13000.0,33,1989-04-03,173,79,2012.0,Super League,1.0,111773.0,Shenzhen,SUB,10.0,,2022-04-26,2023.0,18,France,,,,Left,4,4,2,High/Low,Normal (170-185),Yes,4200000.0,,"Leadership, Flair, Long Shot Taker (AI), Outside Foot Shot, Technical Dribbler (AI)",80.0,78.0,71.0,77.0,44.0,66.0,65,75,53,72,75,74,77,76,67,78,80,80,83,76,81,83,68,67,61,80,75,33,77,74,73,76,43,52,34,11,12,9,16,9,,74,74,74,75-1,76-2,76-2,76-2,75-1,75-1,75-1,75-1,74,70+2,70+2,70+2,74,60+2,60+2,60+2,60+2,60+2,57+2,53+2,53+2,53+2,57+2,19+2,https://cdn.sofifa.net/players/184/575/23_120.png,2.7,13.0,69.3,Forward,0
185144,/player/185144/massimo-coda/230009,23,9,2023-01-13,M. Coda,Massimo Coda,ST,74,74,2700000.0,6000.0,33,1988-11-10,184,73,32.0,Serie B,2.0,110556.0,Genoa,ST,9.0,,2022-07-01,2025.0,27,Italy,,,,Right,4,3,1,High/Low,Normal (170-185),No,4300000.0,,Power Header,60.0,75.0,58.0,71.0,25.0,64.0,48,79,75,65,63,71,71,66,42,75,66,55,59,73,66,77,61,58,73,70,51,26,79,60,63,75,18,17,16,15,10,7,11,16,,74,74,74,68,72,72,72,68,68+2,68+2,68+2,66+2,60+2,60+2,60+2,66+2,46+2,45+2,45+2,45+2,46+2,43+2,42+2,42+2,42+2,43+2,19+2,https://cdn.sofifa.net/players/185/144/23_120.png,2.7,6.0,58.8,Forward,0
185431,/player/185431/nikola-kalinic/230009,23,9,2023-01-13,N. Kalinić,Nikola Kalinić,ST,74,74,2100000.0,1000.0,34,1988-01-05,187,79,317.0,1. HNL,1.0,263.0,Hajduk Split,SUB,9.0,,2022-02-10,2023.0,10,Croatia,,,,Right,4,3,3,Medium/Low,Lean (185+),No,4600000.0,,"Injury Prone, Flair",62.0,74.0,64.0,72.0,42.0,67.0,60,78,77,74,74,71,64,50,49,75,55,67,68,75,55,77,65,55,73,60,68,42,80,66,70,78,44,32,28,9,11,9,11,7,,74,74,74,70,73,73,73,70,71+3,71+3,71+3,69+3,65+3,65+3,65+3,69+3,55+3,55+3,55+3,55+3,55+3,53+3,53+3,53+3,53+3,53+3,17+3,https://cdn.sofifa.net/players/185/431/23_120.png,2.1,1.0,63.5,Forward,0
186190,/player/186190/patrick-van-aanholt/230009,23,9,2023-01-13,P. van Aanholt,Patrick John Miguel van Aanholt,LB,74,74,3100000.0,45000.0,31,1990-08-29,176,67,68.0,Super Lig,1.0,325.0,Galatasaray,LB,3.0,,2021-07-28,2024.0,34,Netherlands,,,,Left,3,3,2,High/Medium,Lean (170-185),Yes,5900000.0,,"Long Throw-in, Long Shot Taker (AI)",83.0,66.0,69.0,75.0,69.0,73.0,63,61,56,71,60,76,72,71,72,74,82,84,77,73,77,75,90,78,68,68,77,69,74,68,65,67,68,73,74,9,15,7,8,6,,70+2,70+2,70+2,72,72,72,72,72,72+2,72+2,72+2,73+1,72+2,72+2,72+2,73+1,73+1,72+2,72+2,72+2,73+1,72+2,71+2,71+2,71+2,72+2,16+2,https://cdn.sofifa.net/players/186/190/23_120.png,3.1,45.0,72.5,Defender,0
186351,/player/186351/leroy-fer/230009,23,9,2023-01-13,L. Fer,Leroy Johan Fer,"CDM, CM",74,74,2800000.0,18000.0,32,1990-01-05,188,78,68.0,Super Lig,1.0,113142.0,Alanyaspor,CB,8.0,,2021-08-24,2023.0,34,Netherlands,,,,Right,4,3,2,Medium/High,Normal (185+),Yes,5600000.0,,"Injury Prone, Dives Into Tackles (AI)",64.0,66.0,71.0,70.0,71.0,81.0,68,60,75,77,66,70,49,53,75,75,61,67,63,70,50,75,80,78,83,68,78,67,65,72,70,71,71,72,71,9,8,14,16,14,,69+2,69+2,69+2,69,69,69,69,69,70+2,70+2,70+2,70+2,73+1,73+1,73+1,70+2,71+2,73+1,73+1,73+1,71+2,71+2,73+1,73+1,73+1,71+2,18+2,https://cdn.sofifa.net/players/186/351/23_120.png,2.8,18.0,70.5,Midfielder,0
186392,/player/186392/joel-ward/230009,23,9,2023-01-13,J. Ward,Joel Ward,RB,74,74,2900000.0,39000.0,32,1989-10-29,188,83,13.0,Premier League,1.0,1799.0,Crystal Palace,RB,2.0,,2012-05-28,2023.0,14,England,,,,Right,3,3,1,Medium/High,Lean (185+),Yes,5500000.0,,,54.0,52.0,68.0,66.0,76.0,70.0,73,46,74,72,33,64,50,34,69,69,52,55,61,75,53,64,67,64,71,59,74,77,64,66,40,72,77,76,77,8,7,7,10,11,,62+2,62+2,62+2,64,64,64,64,64,65+2,65+2,65+2,65+2,69+2,69+2,69+2,65+2,71+2,73+1,73+1,73+1,71+2,72+2,74,74,74,72+2,16+2,https://cdn.sofifa.net/players/186/392/23_120.png,2.9,39.0,64.3,Defender,0
